ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
2589,11230,Humphreys College,,16670,8163,11401,6033
2590,11239,Spoon River College,,14197,8373,11401,6033
2591,11239,Rappahannock Community College,,13413,8435,11401,6033
2592,11239,Santa Fe University of Art and Design (College of Santa Fe),,23528,7532,11401,6033
2593,11248,Bryn Athyn College,,13858,8412,11401,6033
2594,11248,North Florida Community College,,16150,8234,11401,6033
2595,11271,Northwestern Connecticut Community College,,14666,8370,11401,6033
2596,11283,Eastern Oklahoma State College,,12914,8525,11401,6033
2597,11283,Bates Technical College,,18167,8120,11401,6033
2598,11296,Pasco Hernando State College,,7318,8912,11401,6033
2599,11296,Laguna College of Art & Design,,13365,8528,11401,6033
2600,11307,Copiah Lincoln Community College,,18642,8109,11401,6033
2601,11307,Greensboro College,,15467,8371,11401,6033
2602,11329,Anoka Technical College,,14607,8463,11401,6033
2603,11329,Globe University Minnesota School of Business,,25220,7444,11401,6033
2604,11329,Rowan College at Gloucester County (Gloucester County College),,8749,8838,11401,6033
2605,11329,South Arkansas Community College,,9790,8778,11401,6033
2606,11338,York County Community College,,11960,8670,11401,6033
2607,11346,Baptist College of Florida,,12283,8661,11401,6033
2608,11355,Criswell College,,15091,8466,11401,6033
2609,11355,Fort Peck Community College,,13945,8558,11401,6033
2610,11355,James A Rhodes State College,,12272,8664,11401,6033
2611,11369,Nash Community College,,11562,8734,11401,6033
2612,11375,Lamar Community College,,10562,8793,11401,6033
2613,11375,Hibbing Community College,,16751,8364,11401,6033
2614,11378,Shawnee Community College,,13527,8628,11401,6033
2615,11387,(4) New York Institute of Art and Design (Sheffield School of Interior Design),,13777,8622,11401,6033
2616,11387,Columbia Gorge Community College,,10142,8841,11401,6033
2617,11387,Clovis Community College,,17362,8323,11401,6033
2618,11393,University System of New Hampshire,,11846,8760,11401,6033
2619,11393,Jefferson Davis Community College,,11126,8788,11401,6033
2620,11393,Hebrew Theological College,,17435,8340,11401,6033
2621,11393,Colorado Northwestern Community College,,13552,8653,11401,6033
2622,11407,Mountain Empire Community College,,9801,8884,11401,6033
2623,11407,Feather River College,,9598,8904,11401,6033
2624,11418,Aquinas Institute of Theology,,19856,8151,11401,6033
2625,11418,Southeastern Community College,,11108,8822,11401,6033
2626,11425,Georgia Northwestern Technical College,,13623,8680,11401,6033
2627,11425,Arkansas State University Newport,,11374,8818,11401,6033
2628,11425,South College Tennessee,,17462,8375,11401,6033
2629,11425,Black River Technical College,,10319,8879,11401,6033
2630,11437,Brunswick Community College,,16807,8440,11401,6033
2631,11437,Morgan Community College,,13107,8731,11401,6033
2632,11437,College of Alameda,,10995,8845,11401,6033
2633,11437,International Academy of Design & Technology IADT,,16751,8444,11401,6033
2634,11451,Eastfield College,,12025,8794,11401,6033
2635,11471,Appalachian Bible College,,20056,8213,11401,6033
2636,11471,Southwest Institute of Healing Arts,,11285,8869,11401,6033
2637,11478,Everglades University,,19690,8252,11401,6033
2638,11478,Northwest Christian University,,13200,8757,11401,6033
2639,11484,Vernon College,,10579,8936,11401,6033
2640,11493,Florida Gateway College (Lake City Community College),,8843,9053,11401,6033
2641,11499,College of the Albemarle,,13495,8769,11401,6033
2642,11499,Antioch University Seattle,,14424,8720,11401,6033
2643,11511,Advanced Technology Institute,,16422,8575,11401,6033
2644,11511,Mid-Atlantic Christian University (Roanoke Bible College),,16489,10710,10392,6033
2645,11528,Mercersburg Academy,,7624,9171,11401,6033
2646,11528,National College (of Business & Technology),,11189,8937,11401,6033
2647,11528,Pratt Community College,,10855,8954,11401,6033
2648,11528,Bainbridge College,,9992,9019,11401,6033
2649,11546,Labette Community College,,11520,8946,11401,6033
2650,11546,East Central Community College,,10900,8985,11401,6033
2651,11559,Glen Oaks Community College,,12283,8910,11401,6033
2652,11559,North Central Michigan College,,12532,8890,11401,6033
2653,11568,College of Health Care Professions,,18189,8492,11401,6033
2654,11577,Carl Albert State College,,7318,9235,11401,6033
2655,11577,College of the Mainland,,7624,9220,11401,6033
2656,11577,Lassen Community College,,10952,9012,11401,6033
2657,11604,Fond du Lac Tribal and Community College,,13828,8854,11401,6033
2658,11611,South Georgia Technical College,,11960,8989,11401,6033
2659,11611,Jones College,,26223,7602,11401,6033
2660,11611,Coffeyville Community College and Area Technical School,,11097,9034,11401,6033
2661,11632,Pennsylvania Highlands Community College,,6370,9362,11401,6033
2662,11632,Eastern Idaho Technical College,,14212,8863,11401,6033
2663,11646,Garden City Community College,,17114,8677,11401,6033
2664,11649,Ranken Technical College,,16048,8762,11401,6033
2665,11649,Sinte Gleska University,,18099,8613,11401,6033
2666,11661,Ogeechee Technical College,,9992,9184,11401,6033
2667,11661,Patten University,,23514,8110,11401,6033
2668,11661,Miles Community College,,15753,8797,11401,6033
2669,11661,University of Providence (University of Great Falls),,17276,8700,11401,6033
2670,11668,Lakeview College of Nursing,,17739,8667,11401,6033
2671,11668,Taft Law School,,23763,8101,11401,6033
2672,11668,Northwest State Community College,,11483,9096,11401,6033
2673,11676,Edgecombe Community College,,10382,9177,11401,6033
2674,11684,Vandercook College of Music,,14548,8920,11401,6033
2675,11692,Amridge University (Southern Christian University),,22275,8290,11401,6033
2676,11692,Southeastern Iowa Community College,,12756,9054,11401,6033
2677,11692,Union Theological Seminary and Presbyterian School of Christian Education,,11242,9137,11401,6033
2678,11692,Washington State Community College,,14475,8941,11401,6033
2679,11710,Coahoma Community College,,8086,9351,11401,6033
2680,11716,Bladen Community College,,13263,9049,11401,6033
2681,11732,Conway School of Landscape Design,,16422,8855,11401,6033
2682,11742,Mayland Community College,,16615,8848,11401,6033
2683,11747,Church Divinity School of the Pacific,,15051,8966,11401,6033
2684,11747,Santa Barbara Business College,,19924,8602,11401,6033
2685,11761,Richard Bland College of the College of William and Mary,,15403,8961,11401,6033
2686,11761,State University of New York Sullivan County Community College,,12361,9170,11401,6033
2687,11761,National Graduate School,,16106,12220,9385,6033
2688,11761,Oak Hills Christian College,,16986,8843,11401,6033
2689,11761,Wilson Community College,,14019,9056,11401,6033
2690,11773,Gratz College,,15574,8953,11401,6033
2691,11773,Dodge City Community College,,12283,9188,11401,6033
2692,11781,Cincinnati College of Mortuary Science,,17507,8830,11401,6033
2693,11781,Rockingham Community College,,13289,9126,11401,6033
2694,11781,(3) Texas Southern University Thurgood Marshall School of Law,,16720,8889,11401,6033
2695,11794,City College Florida,,17839,8812,11401,6033
2696,11800,Columbia College Sonora,,9873,9353,11401,6033
2697,11800,California College San Diego,,20968,8569,11401,6033
2698,11812,Arkansas State University Mountain Home,,17182,8903,11401,6033
2699,11812,Lamar State College Orange,,14531,9077,11401,6033
2700,11820,Southwestern Christian University,,15622,9022,11401,6033
2701,11820,Mesalands Community College,,14683,9074,11401,6033
2702,11828,Wilkes Community College,,16215,8977,11401,6033
2703,11835,Western Texas College,,11265,9308,11401,6033
2704,11835,(1) Wisconsin Technical College System,,16650,8959,11401,6033
2705,11844,Miller Motte Technical College,,19612,8751,11401,6033
2706,11855,Crossroads College,,6784,9640,11401,6033
2707,11862,Murray State College,,12914,9244,11401,6033
2708,11862,Halifax Community College,,10313,9398,11401,6033
2709,11862,Marion Military Institute,,14354,10078,11096,6033
2710,11878,Lake Forest Graduate School of Management,,16897,8996,11401,6033
2711,11878,Northeastern Junior College,,15007,9124,11401,6033
2712,11878,Seminole State College Oklahoma,,12943,9257,11401,6033
2713,11905,Austin Graduate School of Theology,,16696,9028,11401,6033
2714,11910,Belmont (Technical) College,,13322,9269,11401,6033
2715,11916,Itawamba Community College,,16132,9092,11401,6033
2716,11916,New River Community and Technical College,,10389,9468,11401,6033
2717,11925,United States Air Force Academy,,5550,9844,11401,6033
2718,11936,Ancilla College,,15503,9157,11401,6033
2719,11936,University of Hawaii West Oahu,,8874,9581,11401,6033
2720,11945,Southern Arkansas University Tech,,15622,9164,11401,6033
2721,11950,Northwest Iowa Community College,,9833,9551,11401,6033
2722,11950,Itasca Community College,,16858,9082,11401,6033
2723,11956,Neumont University,,20269,8829,11401,6033
2724,11956,Institute for Clinical Social Work,,7395,9727,11401,6033
2725,11966,Blue Ridge Community & Technical College,,9962,9556,11401,6033
2726,11982,San Diego Golf Academy,,20415,8849,11401,6033
2727,11982,Mississippi Delta Community College,,9673,9607,11401,6033
2728,11988,Williston State College,,12681,9424,11401,6033
2729,11988,Trinity College Florida,,21716,8756,11401,6033
2730,12007,Alabama Southern Community College,,16584,9197,11401,6033
2731,12007,Mitchell Technical Institute,,12587,9460,11401,6033
2732,12007,York Technical Institute,,19353,8968,11401,6033
2733,12026,North Central Missouri College,,13777,9406,11401,6033
2734,12026,Piedmont International University (Piedmont Baptist College and Graduate School),,17462,9151,11401,6033
2735,12026,Kuyper College,,18099,9105,11401,6033
2736,12045,Southside Virginia Community College,,11201,9614,11401,6033
2737,12060,Galen College of Nursing,,14531,9393,11401,6033
2738,12060,South Louisiana Community College,,13036,9492,11401,6033
2739,12070,Southwestern Christian College,,25002,8494,11401,6033
2740,12070,Spokane Community College,,9684,9734,11401,6033
2741,12078,Montcalm Community College,,10590,9692,11401,6033
2742,12078,Resurrection University (West Suburban College of Nursing),,14354,9422,11401,6033
2743,12087,National Labor College,,20580,8975,11401,6033
2744,12099,Institute of Business and Medical Careers,,13347,9534,11401,6033
2745,12099,Coleman University,,20362,9020,11401,6033
2746,12110,Luna Community College,,12458,9616,11401,6033
2747,12120,Gogebic Community College,,15753,9380,11401,6033
2748,12126,Pittsburgh Technical College (Pittsburgh Technical Institute),,17213,9290,11401,6033
2749,12126,Shimer College,,27782,7196,11401,6033
2750,12126,Clearwater Christian College,,21554,8942,11401,6033
2751,12136,Methodist Theological School Ohio,,18423,9219,11401,6033
2752,12150,Davis College New York,,19291,9165,11401,6033
2753,12150,Maranatha Baptist University,,9926,9831,11401,6033
2754,12162,Morris Brown College,,23367,8821,11401,6033
2755,12167,Chattahoochee Valley Community College,,13274,9641,11401,6033
2756,12172,Northwest Technical College,,14814,9533,11401,6033
2757,12181,South Georgia State College (Waycross College),,10952,9825,11401,6033
2758,12189,Martin University,,21959,9001,11401,6033
2759,12189,Cleveland Community College,,10215,9894,11401,6033
2760,12189,Enterprise State Community College,,16807,9402,11401,6033
2761,12201,Great Bay Community College,,15600,9518,11401,6033
2762,12201,Broadview University (Utah Career College),,15294,9535,11401,6033
2763,12201,Redlands Community College,,14327,9611,11401,6033
2764,12201,Southern Crescent Technical College (Flint River Technical College),,12220,9772,11401,6033
2765,12215,Donnelly College,,16457,9471,11401,6033
2766,12215,Andrew College,,14475,9622,11401,6033
2767,12215,Beaufort County Community College,,14848,9579,11401,6033
2768,12223,College of Biblical Studies Houston,,16369,9479,11401,6033
2769,12223,Salem Community College,,14115,9650,11401,6033
2770,12232,Oblate School of Theology,,14234,9663,11401,6033
2771,12240,Eastern Wyoming College,,12283,9811,11401,6033
2772,12240,Georgia Piedmont Technical College (Dekalb Technical College),,15808,9553,11401,6033
2773,12252,New Brunswick Theological Seminary,,16960,10428,11096,6033
2774,12261,Goldfarb School of Nursing at Barnes Jewish College,,18550,9359,11401,6033
2775,12261,Nunez Community College,,16132,9548,11401,6033
2776,12261,Salem International University,,22243,9059,11401,6033
2777,12273,Central Virginia Community College,,13905,9733,11401,6033
2778,12273,Minnesota State University Mankato,,20507,9222,11401,6033
2779,12273,Blackfeet Community College,,13347,9780,11401,6033
2780,12297,Orangeburg Calhoun Technical College,,15647,9627,11401,6033
2781,12297,Ozarka College,,10590,9985,11401,6033
2782,12297,Athenaeum of Ohio,,17624,9475,11401,6033
2783,12297,Maria College of Albany,,13715,9774,11401,6033
2784,12311,Commonwealth Medical College,,20453,12645,9373,6033
2785,12311,Clarendon College,,13983,9765,11401,6033
2786,12311,UNITEK College,,18628,9391,11401,6033
2787,12322,Mildred Elley School,,17236,9521,11401,6033
2788,12322,Southern Union State Community College,,19330,9354,11401,6033
2789,12322,Divine Word College,,19653,9326,11401,6033
2790,12329,Tri County Community College,,11763,9948,11401,6033
2791,12329,Centura College (Tidewater Tech),,18477,9435,11401,6033
2792,12329,Hiwassee College,,20936,9236,11401,6033
2793,12339,Episcopal Theological Seminary of the Southwest,,11830,9957,11401,6033
2794,12339,University of Arkansas Community College Hope,,11796,9961,11401,6033
2795,12339,Louisiana Community & Technical College System,,11751,9959,11401,6033
2796,12339,Midstate College,,16720,9585,11401,6033
2797,12339,Brookline College (International Institute of the Americas),,16858,9578,11401,6033
2798,12351,Emily Griffith Technical College,,12495,9920,11401,6033
2799,12351,(3) University of Arkansas Pulaski Technical College,,10255,10064,11401,6033
2800,12360,Sitting Bull College,,16751,9620,11401,6033
2801,12360,Northern Oklahoma College,,8220,10193,11401,6033
2802,12372,University of Valley Forge,,16074,9685,11401,6033
2803,12372,Independence Community College,,15051,9754,11401,6033
2804,12387,Atlantic College,,16030,9711,11401,6033
2805,12387,Meadville Lombard Theological School,,18943,9474,11401,6033
2806,12401,Mountain View College Dallas,,10129,10121,11401,6033
2807,12408,Dell'Arte International School of Physical Theatre,,19084,9483,11401,6033
2808,12415,Nebraska Christian College,,21643,9273,11401,6033
2809,12425,Montana State University Great Falls College,,11514,10081,11401,6033
2810,12433,College of Westchester,,14970,9850,11401,6033
2811,12452,Clear Creek Baptist Bible College,,20968,9376,11401,6033
2812,12452,Ranger College,,2321,10989,11401,6033
2813,12459,Cisco Junior College,,15503,9840,11401,6033
2814,12477,Wallace Community College Selma,,15542,9863,11401,6033
2815,12493,Appalachian School of Law,,18373,9655,11401,6033
2816,12514,Alaska Bible College,,22462,9318,11401,6033
2817,12525,Roanoke Chowan Community College,,17462,9768,11401,6033
2818,12525,Pennsylvania Institute of Technology,,18784,9651,11401,6033
2819,12532,Mountwest Community and Technical College,,12242,10151,11401,6033
2820,12540,Lake Region State College,,13097,10111,11401,6033
2821,12540,Frank Phillips College,,13249,10103,11401,6033
2822,12540,(4) California Coast University,,20712,9512,11401,6033
2823,12549,Kentucky Mountain Bible College,,17981,9762,11401,6033
2824,12562,Utah State University Eastern,,11082,10275,11401,6033
2825,12574,Boricua College,,20618,9568,11401,6033
2826,12597,Little Priest Tribal College,,17624,9875,11401,6033
2827,12597,Jefferson Technical College,,14729,10083,11401,6033
2828,12628,MTI College of Business and Technology,,12904,10251,11401,6033
2829,12633,Southern West Virginia Community and Technical College,,11810,10342,11401,6033
2830,12633,Northwestern College Chicago,,18981,9793,11401,6033
2831,12644,Palo Verde College,,14354,10155,11401,6033
2832,12644,Johnson College,,16263,10027,11401,6033
2833,12652,(3) Ellis School of Nursing,,15113,10119,11401,6033
2834,12652,University of Wisconsin College Marathon County,,16263,10050,11401,6033
2835,12665,Pontifical College Josephinum,,17182,10003,11401,6033
2836,12679,Divine Mercy University,,18592,14371,8284,6033
2837,12701,West Kentucky Community & Technical College,,16006,10112,11401,6033
2838,12708,Mid Continent University,,17661,10008,11401,6033
2839,12708,Owensboro Community and Technical College,,11735,10457,11401,6033
2840,12708,Sowela Technical Community College,,13036,10362,11401,6033
2841,12733,Robeson Community College,,12732,10407,11401,6033
2842,12733,Antonelli College,,19730,9856,11401,6033
2843,12747,Warren County Community College,,15241,10234,11401,6033
2844,12757,Centenary University,,12506,10455,11401,6033
2845,12757,Jamestown Business College,,23224,9539,11401,6033
2846,12780,Paul D Camp Community College,,11022,10574,11401,6033
2847,12780,Cox College,,17182,10114,11401,6033
2848,12780,Delaware College of Art and Design,,18288,10030,11401,6033
2849,12802,Saint Mary's Seminary & University,,17981,10085,11401,6033
2850,12802,James Sprunt Community College,,18189,10060,11401,6033
2851,12820,Florida Technical College,,18704,10041,11401,6033
2852,12820,Lakes Region Community College,,15944,10265,11401,6033
2853,12820,Mesabi Range Community and Technical College,,14327,10379,11401,6033
2854,12835,San Joaquin College of Law,,13970,10434,11401,6033
2855,12848,Klamath Community College,,10014,10699,11401,6033
2856,12859,Leech Lake Tribal College,,16263,10277,11401,6033
2857,12868,O'More College of Design,,19653,10006,11401,6033
2858,12878,Mount Sierra College,,20052,10009,11401,6033
2859,12892,Cossatot Community College University of Arkansas,,16074,10358,11401,6033
2860,12892,Gutenberg College,,18189,10166,11401,6033
2861,12892,Lincoln College of New England (Clemens/Briarwood College),,21141,9932,11401,6033
2862,12910,Pamlico Community College,,15348,10444,11401,6033
2863,12910,Pittsburgh Institute of Aeronautics,,18063,10204,11401,6033
2864,12920,Yuba College,,16831,10332,11401,6033
2865,12935,Denmark Technical College,,17507,10294,11401,6033
2866,12935,Southeastern Bible College,,27039,9090,11401,6033
2867,12935,Intellitec College,,18413,10198,11401,6033
2868,12960,University of Arkansas Community College Morrilton,,11981,10721,11401,6033
2869,12984,Colgate Rochester Crozer Divinity School,,18793,10226,11401,6033
2870,12990,Dawson Community College,,16106,10497,11401,6033
2871,13001,Central Alabama Community College,,19096,10235,11401,6033
2872,13001,University of Antelope Valley,,16584,10469,11401,6033
2873,13010,God's Bible School and College,,17696,10374,11401,6033
2874,13025,Western Wyoming Community College,,13667,10695,11401,6033
2875,13035,Flint Hills Technical College,,12189,10817,11401,6033
2876,13035,Michigan School of Professional Psychology,,16457,11075,11232,6033
2877,13056,Gage Academy of Art (Seattle Academy of Fine Art),,18248,10387,11401,6033
2878,13072,William Carey International University,,22504,10014,11401,6033
2879,13087,McDowell Technical Community College,,16489,10574,11401,6033
2880,13100,East Arkansas Community College,,16650,10583,11401,6033
2881,13117,American Indian College of the Assemblies of God,,21725,10145,11401,6033
2882,13126,Tohono O'Odham Community College,,15173,15650,7901,6033
2883,13175,Empire College School of Business,,20704,10339,11401,6033
2884,13185,Platt College Huntington Beach,,19284,10489,11401,6033
2885,13191,Pickens Technical College,,21125,10313,11401,6033
2886,13191,Loyola Academy Illinois,,11546,11052,11401,6033
2887,13206,River Valley Community College,,15774,10785,11401,6033
2888,13218,Trinity Baptist College,,17048,10703,11401,6033
2889,13218,University of Wisconsin College Waukesha,,15294,10831,11401,6033
2890,13237,Oregon Coast Community College,,15214,10862,11401,6033
2891,13244,Pinnacle Career Institute,,19665,10539,11401,6033
2892,13284,Bay Mills Community College,,17624,10750,11401,6033
2893,13284,Martin Community College,,18845,10643,11401,6033
2894,13293,John Paul the Great Catholic University (New Catholic University),,18654,10673,11401,6033
2895,13305,Pierce College,,6844,14206,10153,6033
2896,13305,Blessing Rieman College of Nursing,,21360,10462,11401,6033
2897,13314,South Hills School of Business and Technology,,17540,10790,11401,6033
2898,13314,Lac Courte Oreilles Ojibwa Community College,,15622,10926,11401,6033
2899,13330,Boise Bible College,,14234,11036,11401,6033
2900,13330,Chief Dull Knife College,,23017,10319,11401,6033
2901,13341,Bellin College,,11158,11265,11401,6033
2902,13374,Beckfield College,,18763,10744,11401,6033
2903,13385,Southwestern Indian Polytechnic Institute,,17048,10902,11401,6033
2904,13385,Southern Technical College (Southwest Florida College),,19518,10700,11401,6033
2905,13396,Beulah Heights University,,19572,10711,11401,6033
2906,13421,Dominican House of Studies,,23893,10329,11401,6033
2907,13433,Labouré College,,12890,11263,11401,6033
2908,13433,Baptist Bible College Springfield Missouri,,15924,11039,11401,6033
2909,13446,Ohio Technical College,,21045,10648,11401,6033
2910,13446,Little Big Horn College,,15753,11074,11401,6033
2911,13467,Nebraska Indian Community College,,11562,11404,11401,6033
2912,13475,Marian College,,23231,10498,11401,6033
2913,13475,Hazard Community and Technical College,,12980,11309,11401,6033
2914,13475,North Central Kansas Technical College,,15698,11112,11401,6033
2915,13502,Louisiana Delta Community College,,14457,11246,11401,6033
2916,13518,University of Houston System,,15294,11195,11401,6033
2917,13525,Briarcliffe College,,21437,10720,11401,6033
2918,13525,Arizona College of Allied Health,,22098,10648,11401,6033
2919,13525,Knox Theological Seminary,,15698,13456,10392,6033
2920,13533,The Seattle School (Mars Hill Graduate School),,15828,11188,11401,6033
2921,13553,New Hope Christian College (Eugene Bible College),,18346,10988,11401,6033
2922,13553,Kaua'i Community College,,17888,11027,11401,6033
2923,13575,State Technical College of Missouri (Linn State Technical College),,11201,11553,11401,6033
2924,13588,Southern California Institute of Technology,,24865,10425,11401,6033
2925,13600,Chatfield College,,15294,11297,11401,6033
2926,13606,Spencerian College,,22864,10657,11401,6033
2927,13606,Pioneer Pacific College,,17329,11153,11401,6033
2928,13613,Franciscan School of Theology,,19764,10948,11401,6033
2929,13625,Clarks Summit University,,15487,11317,11401,6033
2930,13652,Baptist School of Health Profession,,16048,11319,11401,6033
2931,13652,Somerset Community College,,15828,11328,11401,6033
2932,13666,(1) Southwest Mississippi Community College,,18574,11118,11401,6033
2933,13684,Pacific States University,,22749,10782,11401,6033
2934,13695,Sisseton Wahpeton College,,16319,11345,11401,6033
2935,13695,Swedish Institute College of Health Sciences,,18189,11206,11401,6033
2936,13695,Oconee Fall Line Technical College (Sandersville + Heart of Georgia),,12414,11625,11401,6033
2937,13695,Iowa Wesleyan University,,12980,11590,11401,6033
2938,13710,University of Wisconsin College Rock County,,17661,11270,11401,6033
2939,13710,Gateway Community and Technical College,,14944,11480,11401,6033
2940,13723,Berks Technical Institute Pennsylvania Career School,,23311,10767,11401,6033
2941,13729,Washburn Institute of Technology,,9127,11896,11401,6033
2942,13757,Arlington Baptist College,,22504,19359,2903,6033
2943,13785,Mid America Baptist Theological Seminary,,15896,11506,11401,6033
2944,13785,Memphis Theological Seminary,,18099,11342,11401,6033
2945,13785,Notre Dame Seminary Graduate School of Theology,,11536,11818,11401,6033
2946,13818,Ashland Community & Technical College,,14683,11654,11401,6033
2947,13831,Pennsylvania College of Health Sciences (Lancaster General College of Nursing & Health Science),,20533,11202,11401,6033
2948,13861,Center for Advanced Legal Studies,,21494,11141,11401,6033
2949,13861,ITI Technical College,,17624,11481,11401,6033
2950,13867,Welch College (Free Will Baptist Bible College),,17540,11497,11401,6033
2951,13876,Elizabethtown Community & Technical College,,16202,11620,11401,6033
2952,13905,Community Care College,,10910,12026,11401,6033
2953,13913,BridgeValley Community and Technical College,,11960,11968,11401,6033
2954,13913,Ohio Business College,,20426,11323,11401,6033
2955,13927,University of Wisconsin Fox Valley,,17213,11602,11401,6033
2956,13927,MacCormac College,,21627,11231,11401,6033
2957,13943,Brightwood Career Institute (Kaplan Career Institute),,22187,11199,11401,6033
2958,13956,Concordia College Alabama (Selma),,18341,11541,11401,6033
2959,13956,South Florida Bible College & Theological Seminary,,21602,11273,11401,6033
2960,13956,National Intelligence University (National Defense Intelligence College),,19353,11470,11401,6033
2961,13981,River Parishes Community College,,18341,11581,11401,6033
2962,13999,Helena College,,14493,11893,11401,6033
2963,13999,Texas Southmost College,,12506,12032,11401,6033
2964,14006,Middlesex Community College,,8160,12359,11401,6033
2965,14015,University of West Los Angeles,,18439,11606,11401,6033
2966,14026,Academy of Vocal Arts,,21304,11380,11401,6033
2967,14038,Acting School KD Studio,,18259,11644,11401,6033
2968,14047,Franciscan University (Our Lady of the Lake College),,15774,11868,11401,6033
2969,14047,Hopkinsville Community College,,13882,12016,11401,6033
2970,14047,Jacksonville College,,18132,11694,11401,6033
2971,14058,Woodland Community College,,16615,11817,11401,6033
2972,14070,Pillar College (Somerset Christian College),,15542,11919,11401,6033
2973,14081,Stautzenberger College,,17566,11771,11401,6033
2974,14093,Tallahassee Community College,,7169,12560,11401,6033
2975,14109,College of the Ouachitas (Ouachita Technical College),,14019,12055,11401,6033
2976,14109,Triangle Tech,,22400,11367,11401,6033
2977,14121,(3) University of Hawai‘i College of Tropical Agriculture and Human Resources,,5053,12779,11401,6033
2978,14121,Hallmark University,,19002,11698,11401,6033
2979,14135,NOSSI College of Art,,12700,12189,11401,6033
2980,14135,Silicon Valley University,,17182,11845,11401,6033
2981,14141,Plaza College,,13761,12114,11401,6033
2982,14141,Shasta Bible College & Graduate School,,20242,11600,11401,6033
2983,14141,McCann School of Business and Technology,,21238,11509,11401,6033
2984,14171,Arkansas State University Mid South,,14987,12064,11401,6033
2985,14194,Research College of Nursing,,22388,11483,11401,6033
2986,14206,Salina Area Technical College,,13678,12226,11401,6033
2987,14206,Saint John Vianney College Seminary,,19510,11744,11401,6033
2988,14216,Ilisagvik College,,15051,12113,11401,6033
2989,14254,University of Maine Farmington,,3994,13117,11401,6033
2990,14257,American Baptist College,,22033,11592,11401,6033
2991,14273,Trinity Lutheran College,,27782,9952,11401,6033
2992,14298,Interior Designers Institute,,19140,11907,11401,6033
2993,14298,Maysville Community & Technical College,,15774,12181,11401,6033
2994,14309,Bryan College of Health Sciences,,15151,12263,11401,6033
2995,14321,Big Sandy Community and Technical College,,15173,12271,11401,6033
2996,14330,Fletcher Technical Community College,,15647,12239,11401,6033
2997,14338,Northshore Technical Community College (Louisiana Technical College Sullivan),,14916,12311,11401,6033
2998,14350,Wade College,,23791,11522,11401,6033
2999,14350,University of Alabama System,,14916,12329,11401,6033
3000,14387,Eagle Gate College,,19705,11971,11401,6033
3001,14409,Southeast Kentucky Community & Technical College,,17981,12153,11401,6033
3002,14409,Southern Regional Technical College,,14892,12414,11401,6033
3003,14409,Beal College,,19984,11980,11401,6033
3004,14430,Costal Pines Technical College (Altamaha + Okefenokee),,12756,12644,11401,6033
3005,14438,Phillips University,,25566,11438,11401,6033
3006,14438,(4) Florida Career College,,23140,11742,11401,6033
3007,14438,West Virginia Junior College,,17540,12266,11401,6033
3008,14448,Middle Tennessee School of Anesthesia,,19267,12110,11401,6033
3009,14448,Crossroads Bible College,,18652,12174,11401,6033
3010,14448,Kishwaukee College,,9467,12899,11401,6033
3011,14463,Bel Rea Institute of Animal Technology,,18740,12164,11401,6033
3012,14480,California Institute for Human Science,,23052,11792,11401,6033
3013,14490,Cankdeska Cikana Community College,,22499,11859,11401,6033
3014,14490,Williamsburg Technical College,,19205,12169,11401,6033
3015,14503,Manhattan Area Technical College,,15503,12510,11401,6033
3016,14512,Atlanta Institute of Music and Media,,20551,12074,11401,6033
3017,14519,Christ the King Seminary,,20545,12083,11401,6033
3018,14529,Methodist College,,18752,12280,11401,6033
3019,14551,Miami Jacobs College,,24895,11683,11401,6033
3020,14568,Rosedale Technical Institute,,19585,12264,11401,6033
3021,14597,Coastal Alabama Community College,,14354,12750,11401,6033
3022,14597,Knoxville College,,24160,11833,11401,6033
3023,14610,University of Pittsburgh Johnstown,,10706,13027,11401,6033
3024,14627,Pine Technical & Community College,,14623,12768,11401,6033
3025,14636,Virginia University of Lynchburg,,21289,12182,11401,6033
3026,14659,Eastern Shore Community College,,18189,12507,11401,6033
3027,14679,Columbia College of Nursing,,15051,12803,11401,6033
3028,14708,Northwest Kansas Technical College,,23938,11999,11401,6033
3029,14708,Pennco Tech,,24280,11959,11401,6033
3030,14721,University of Wisconsin College Fond du Lac,,17013,12692,11401,6033
3031,14734,Greenfield Community College,,10414,14858,10786,6033
3032,14744,Eastern West Virginia Community & Technical College,,16584,12759,11401,6033
3033,14767,Southeastern Baptist College,,19730,12499,11401,6033
3034,14767,Academy College,,26085,11740,11401,6033
3035,14785,Roxbury Community College,,13200,13062,11401,6033
3036,14785,Gateway Seminary,,12805,13103,11401,6033
3037,14801,Midwest Institute for Medical Assistants,,24519,12027,11401,6033
3038,14837,Valley College of Technology,,18961,12686,11401,6033
3039,14851,Spokane Falls Community College,,19455,12655,11401,6033
3040,14861,Saint Luke's College,,21840,12430,11401,6033
3041,14869,Forrest (Junior) College,,21474,12482,11401,6033
3042,14883,Career College of Northern Nevada,,21568,12488,11401,6033
3043,14893,Arizona Automotive Institute,,23763,12267,11401,6033
3044,14893,Birthingway College of Midwifery,,17696,12874,11401,6033
3045,14903,Laurel Business Institute & Laurel Technical Institute,,19415,12733,11401,6033
3046,14915,Stone Child College,,22440,12432,11401,6033
3047,14933,Madisonville Community College,,17048,12964,11401,6033
3048,14933,Southwest Texas Junior College,,15868,13058,11401,6033
3049,14951,Harding School of Theology,,15325,13152,11401,6033
