ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
122,1206,Jiangxi Normal University (National Chung Cheng University) / 江西师范大学,,3762,1362,3517,1126
123,1209,Tianjin Polytechnic University / 天津工业大学,,5287,1675,3039,989
124,1211,Northeast Forestry University / 东北林业大学,,2889,1158,3899,1238
125,1213,Northwest Normal University / 西北师范大学,,4369,1167,3624,1222
126,1231,Shandong Agricultural University / 山东农业大学,,4827,1566,2135,1177
127,1231,Guangzhou University / 广州大学,,2773,1227,1545,1522
128,1236,University of Electronic Science & Technology of China / 电子科技大学,,977,9173,517,313
129,1238,Wenzhou University / 温州大学,,3556,1538,2151,1234
130,1247,Nantong University / 南通大学,,11536,1670,2805,1003
131,1249,Shanghai University of Finance & Economics / 上海财经大学,,2076,825,3339,1692
132,1272,Hubei University / 湖北大学,,3513,1212,2143,1515
133,1273,South University of Science and Technology of China / 南方科技大学,,2235,2388,701,1280
134,1273,Anhui Medical University / 安徽医科大学,,5550,1730,5390,888
135,1277,Guangxi Normal University / 广西师范大学,,4474,1054,3341,1469
136,1280,(1) Southern Medical University (First Military Medical University) / 南方医科大学,,3297,4325,1993,628
137,1285,Anhui Normal University / 安徽师范大学,,2479,1346,2779,1418
138,1288,Chang'an University / 长安大学,,1378,1676,2699,1306
139,1293,Hebei Normal University / 河北师范大学,,4000,1113,2774,1537
140,1294,Wuhan University of Science & Technology / 武汉科技大学,,3809,1438,2771,1348
141,1294,Southwestern University of Finance & Economics / 西南财经大学,,1663,916,2565,1845
142,1300,Nanjing Forestry University / 南京林业大学,,3762,1387,2848,1382
143,1307,China Jiliang University / 中国计量学院,,4539,1792,2439,1206
144,1316,Heilongjiang University / 黑龙江大学,,5317,1552,4790,1059
145,1317,Shanghai Maritime University / 上海海事大学,,3431,1211,2714,1535
146,1322,Guizhou University (Institute of Technology) / 贵州大学,,5459,1062,3154,1541
147,1341,Central University of Finance & Economics / 中央财经大学,,1989,860,2888,1927
148,1345,Tianjin University of Technology / 天津理工大学,,5653,1755,2210,1287
149,1354,Hebei University / 河北大学,,6844,1284,3537,1389
150,1358,Inner Mongolia University / 内蒙古大学,,3679,1146,3370,1565
151,1371,Xinjiang University / 新疆大学,,4120,1268,4320,1391
152,1380,Shandong University of Science & Technology / 山东科技大学,,4268,1629,3946,1260
153,1395,(1) Henan Normal University (Xinxiang Teachers College) / 河南师范大学,,7256,1909,4580,1053
154,1399,Southwest Petroleum University / 西南石油大学,,3971,1912,3489,1229
155,1408,Third Military Medical University / 第三军医大学,,3982,5849,1227,641
156,1424,Shandong University of Technology / 山东理工大学,,3634,1276,3254,1635
157,1428,South Central University for Nationalities / 中南民族大学,,3556,1366,4289,1472
158,1429,Hainan University (South China Tropical Agricultural University) / 海南大学,,1957,1321,3265,1692
159,1434,Yantai University / 烟台大学,,4940,869,5912,1646
160,1441,Fujian Medical University / 福建医科大学,,4088,1813,3257,1366
161,1452,Xi'An University of Technology / 西安理工大学,,4813,1536,4205,1400
162,1464,Changzhou University / 常州大学,,2317,2970,2706,1120
163,1469,Anhui Agricultural University / 安徽农业大学,,3679,1614,1212,1842
164,1475,Chengdu University of Technology / 成都理工大学,,4854,1429,4553,1472
165,1491,Yangtze University / 长江大学,,3544,1307,3542,1746
166,1501,Northeast Agricultural University / 东北农业大学,,3840,1621,5065,1379
167,1508,Southwest University of Science & Technology / 西南科技大学,,4875,1554,4063,1514
168,1529,Henan University of Science & Technology / 河南科技大学,,4560,1601,5670,1366
169,1533,Qufu Normal University / 曲阜师范大学,,3904,1869,5618,1277
170,1535,(1) Tianjin University of Science & Technology / 天津科技大学,,4443,1898,4348,1391
171,1537,Liaoning University / 辽宁大学,,5069,1149,4770,1763
172,1546,Changchun University of Science & Technology / 长春理工大学,,5180,1465,4556,1597
173,1553,China Three Gorges University / 三峡大学,,4268,1608,5826,1400
174,1570,Fujian Agriculture & Forestry University / 福建农林大学,,2380,2741,3599,1306
175,1573,Dalian Medical University / 大连医科大学,,13026,2101,5515,1140
176,1575,University of Nottingham Ningbo China / 宁波诺丁汉大学,,5550,2093,1105,1836
177,1578,Anhui University of Technology / 安徽工业大学,,4753,1587,7128,1313
178,1582,Xi'An University of Architecture & Technology / 西安建筑科技大学,,3297,1403,5988,1585
179,1582,Changsha University of Science & Technology / 长沙理工大学,,2685,2329,3954,1405
180,1584,Guangxi Medical University / 广西医科大学,,6531,2470,5000,1154
181,1588,Tianjin Normal University / 天津师范大学,,3537,1732,4073,1629
182,1625,(1) Zhejiang Gongshang University / 浙江工商大学,,3232,2990,3295,1325
183,1628,Shanghai Ocean University (Shanghai Fisheries University) / 上海海洋大学,,3061,2809,2632,1449
184,1631,(1) Hunan University of Science & Technology / 湖南科技大学,,4327,1999,2910,1703
185,1647,Henan University of Technology / 河南工业大学,,3785,2085,3471,1626
186,1647,Harbin University of Science & Technology / 哈尔滨理工大学,,3702,1516,5761,1629
187,1651,(1) Lanzhou University of Technology (Gansu University of Technology) / 兰州理工大学,,4369,2452,3953,1415
188,1653,Suzhou University of Science & Technology / 苏州科技大学,,4316,1855,6030,1424
189,1653,Wuhan Institute of Technology (Institute of Chemical Technology) / 武汉工程大学,,6494,2026,3506,1594
190,1671,Chongqing Technology & Business University / 重庆工商大学,,4488,1551,3934,1857
191,1678,North University of China / 中北大学,,4369,1561,5947,1616
192,1687,Shanghai University of Electric Power / 上海电力学院,,4405,2516,3167,1537
193,1695,Xi'An Jiaotong-Liverpool University / 西交利物浦大学,,3378,2869,1268,1742
194,1697,Harbin Normal University / 哈尔滨师范大学,,7318,1691,4299,1724
195,1703,(1) Jiangsu Normal University / 江苏师范大学,,3187,4526,2723,1080
196,1714,Guangdong University of Foreign Studies / 廣東外語外貿大學,,2041,1051,4110,2418
197,1717,Chongqing Normal University / 重庆师范大学,,5432,1545,4213,1896
198,1721,Ningxia University / 宁夏大学,,3077,1326,2368,2404
199,1729,(1) Shanghai University of Traditional Chinese Medicine / 上海中医药大学,,3473,3395,4673,1219
200,1732,ShanghaiTech University / 上海科技大学,,1947,3736,1784,1498
201,1741,Sichuan Normal University / 四川师范大学,,3443,1422,4151,2105
202,1744,Liaocheng University / 聊城大学,,4165,1907,6364,1530
203,1753,Shaanxi University of Science & Technology / 陕西科技大学,,3544,2062,4259,1761
204,1757,Shanghai University of Engineering Science / 上海工程技术大学,,3026,1807,3143,2058
205,1764,Beijing Technology & Business University / 北京工商大学,,3187,1526,4984,1990
206,1776,Hebei University of Science & Technology / 河北科技大学,,3930,1556,4955,1966
207,1785,Beijing University of Chinese Medicine / 北京中医药大学,,4474,1658,8194,1461
208,1793,Jimei University / 集美大学,,3181,1185,6314,2093
209,1798,Nanchang Hangkong University (Aviation University) / 南昌航空大学,,5753,2688,4383,1507
210,1802,Hebei Medical University / 河北医科大学,,8509,2118,6399,1449
211,1813,Zhejiang University of Finance & Economics / 浙江财经学院,,3762,1693,5013,1947
212,1826,Quingdao Agricultural University (Laiyang Agricultural College) / 青岛农业大学,,5926,2374,5081,1580
213,1833,Henan Agricultural University / 河南农业大学,,10050,1722,6401,1662
214,1833,Yanbian University / 延边大学,,6723,1318,6268,2009
215,1844,Hubei University of Technology / 湖北工业大学,,4120,1793,4772,1966
216,1871,North China University of Water Resources and Electric Power / 华北水利水电大学,,4525,1880,2309,2303
217,1909,North China University of Technology / 北方工业大学,,4717,1571,4445,2277
218,1915,(1) Ludong University / 鲁东大学,,5387,2480,4596,1808
219,1917,Jiaxing University / 嘉兴学院,,4340,1958,4741,2066
220,1922,Hebei Agricultural University / 河北农业大学,,4729,1716,6481,1940
221,1922,Hunan Agricultural University / 湖南农业大学,,4684,3512,4250,1522
222,1922,Communication University of China (Beijing Broadcasting Institute) / 中国传媒大学,,3120,774,5187,3004
223,1930,Liaoning Normal University / 辽宁师范大学,,5053,1546,7139,1947
224,1939,Jiangsu University of Science & Technology / 江苏科技大学,,5133,3308,5411,1457
225,1950,(1) Zhengzhou University of Light Industry / 郑州轻工业学院,,4539,2871,3986,1821
226,1970,Bohai University / 渤海大学,,10501,4387,3900,1320
227,1971,Nanjing University of Finance & Economics / 南京财经大学,,4377,1617,5824,2164
228,1976,Shihezi University / 石河子大学,,3018,1682,8782,1737
229,1982,Zhongnan University of Economics and Law / 中南财经政法大学,,1802,1174,6226,2579
230,1986,Beijing University of Technology (Beijing Polytechnic University) / 北京工业大学,,3982,11557,995,661
231,1991,Changchun University of Technology / 长春工业大学,,4940,1802,5425,2132
232,1993,Dongbei University of Finance & Economics / 东北财经大学,,3994,1130,6885,2438
233,2006,(3) Shanghai Jiao Tong University School of Medicine (Second Medical University) / 上海交通大学医学院,,4926,1801,3503,2449
234,2011,Civil Aviation University of China / 中国民航大学,,5511,1739,5284,2230
235,2014,Jilin Agricultural University / 吉林农业大学,,7098,1375,8764,1920
236,2030,Inner Mongolia Agricultural University / 内蒙古农业大学,,4362,1681,4990,2369
237,2035,Chongqing University of Technology / 重庆理工大学,,3909,2946,3553,2016
238,2041,Jiangxi Agricultural University / 江西农业大学,,5574,1875,6855,1995
239,2056,Huaibei Normal University (Coal Industry Normal College) / 淮北师范大学,,7744,2340,6616,1799
240,2073,South China Agricultural University / 华南农业大学,,2118,10349,1338,897
241,2073,Guilin University of Technology / 桂林理工大学,,5459,4328,2445,1746
242,2078,Hebei University of Engineering / 河北工程大学,,6093,2015,4876,2267
243,2081,Nanjing Institute of Technology / 南京工程学院,,4827,1635,6715,2248
244,2103,Shanghai Institute of Technology / 上海应用技术大学,,4165,2952,6463,1755
245,2104,Beijing University of Civil Engineering & Architecture / 北京建筑工程学院,,2773,2385,4409,2292
246,2116,China Europe International Business School / 中欧国际工商学院,,5477,2361,1666,2649
247,2120,Shenyang Agricultural University / 沈阳农业大学,,5926,1960,5629,2267
248,2124,Shaoxing University / 绍兴文理学院,,4967,2795,6173,1857
249,2134,Dalian Nationalities University / 大连民族学院,,5607,2264,5209,2203
250,2156,Hubei Normal University / 湖北师范大学,,6231,2127,5407,2277
251,2166,Dalian University / 大连大学,,6987,2121,5227,2303
252,2170,Minzu University of China (Central University for Nationalities) / 中央民族大学,,3099,2135,7082,2132
253,2172,Dalian Polytechnic University / 大连工业大学,,5858,2660,3925,2267
254,2190,Anyang Normal University / 安阳师范学院,,15007,2440,6723,1877
255,2203,Central South University of Forestry & Technology / 中南林业科技大学,,4035,2609,5788,2132
256,2209,Chengdu University of Information Technology / 成都信息工程大学,,4897,1815,5092,2615
257,2216,Xihua University / 西华大学,,4394,2169,6114,2292
258,2220,Chongqing Jiaotong University / 重庆交通大学,,3640,2431,6143,2194
259,2228,Huaihai Institute of Technology / 淮海工学院,,5525,1973,5321,2518
260,2233,Yunnan Normal University / 云南师范大学,,3321,1441,10987,1746
261,2256,(1) Luoyang Normal University / 洛阳师范学院,,10986,4043,3907,1836
262,2260,Guangdong Ocean University / 广东海洋大学,,4608,1976,6674,2369
263,2264,Xiamen University of Technology (Lujiang University) / 厦门理工学院,,5629,2104,5251,2502
264,2268,Guizhou Normal University / 贵州师范大学,,5432,1644,7984,2344
265,2286,Zhejiang University of Science & Technology / 浙江科技学院,,4550,1699,6241,2632
266,2293,Xi'An University of Science & Technology / 西安科技大学,,4525,1921,5633,2615
267,2304,Beijing Union University / 北京联合大学,,4482,1667,6369,2662
268,2316,(1) Zhejiang Ocean University / 浙江海洋大学,,5858,3055,4601,2260
269,2335,University of South China (Nanhua University) / 南华大学,,6170,3417,8568,1578
270,2335,Dongguan University of Technology / 东莞理工学院,,3965,2147,4724,2735
271,2347,Gansu Agricultural University / 甘肃农业大学,,4717,1701,7716,2533
272,2367,Capital University of Economics & Business / 首都经济贸易大学,,2874,1442,6030,3081
273,2375,Hunan University of Technology / 湖南工业大学,,8339,4623,5411,1724
274,2377,Beijing Information Science & Technology University / 北京信息科技大学,,5259,2474,4399,2662
275,2377,Sichuan University of Science & Engineering / 四川理工学院,,4864,2202,7693,2319
276,2397,Inner Mongolia University of Technology / 内蒙古工业大学,,5888,2008,7005,2551
277,2399,Shanxi Normal University / 山西师范大学,,5211,2404,7971,2219
278,2401,Shanxi Medical University / 山西医科大学,,4316,2646,9325,1888
279,2401,Tianjin University of Commerce / 天津商业大学,,5511,1865,5619,2835
280,2410,Anhui University of Science & Technology / 安徽理工大学,,5112,1688,10235,2105
281,2415,(1) Nanjing University of Chinese Medicine / 南京中医药大学,,9555,1744,11401,1515
282,2462,Shijiazhuang Tiedao University (Railway Institute) / 石家庄铁道学院,,4630,3763,6938,1990
283,2467,Jiangsu Academy of Agricultural Sciences / 江苏省农业科学院,,4525,6165,3401,1829
284,2482,Shenyang Normal University / 沈阳师范大学,,10422,1946,6953,2662
285,2485,Inner Mongolia University of Science & Technology / 内蒙古科技大学,,8261,2094,8321,2391
286,2498,Beijing Institute of Petrochemical Technology / 北京石油化工学院,,6588,2003,7522,2620
287,2500,Fujian University of Technology / 福建工程学院,,3833,2120,6248,2835
288,2528,Shenyang Aerospace University (Institute of Aeronautical Engineering) / 沈阳航空航天大学,,5984,3892,6872,2033
289,2542,Jinggangshan University / 井冈山大学,,5304,1987,6548,2899
290,2545,Xuchang University / 许昌学院,,5145,2802,5826,2632
291,2545,Zhongyuan University of Technology / 中原工学院,,5032,2382,7105,2620
292,2549,(1) Lanzhou Jiaotong University / 兰州交通大学,,4327,1651,11401,1866
293,2558,Xinyang Normal University / 信阳师范学院,,7132,5039,4947,1998
294,2571,Hainan Normal University / 海南师范大学,,5410,1627,10027,2502
295,2571,Shanghai International Studies University / 上海外国语大学,,1700,854,5938,4095
296,2583,Shenyang University of Technology / 沈阳工业大学,,6468,2002,9514,2404
297,2598,China University of Political Science & Law / 中国政法大学,,1911,864,9633,3482
298,2600,Dalian Jiaotong University (Railway Institute) / 大连交通大学,,6170,2894,6143,2632
299,2607,Datong University / 大同大学,,5674,2931,6127,2649
300,2619,Qiqihar University / 齐齐哈尔大学,,9363,2248,8844,2438
301,2630,Guangdong Pharmaceutical University / 广东药科大学,,7025,2772,10718,1805
302,2639,Beijing Language and Culture University / 北京语言大学,,2812,1012,4891,4140
303,2652,Guangxi University for Nationalities / 广西民族大学,,2057,1426,11401,2286
304,2658,Shanghai University of Sport / 上海体育学院,,4692,2083,7580,2921
305,2676,China West Normal University / 西华师范大学,,5018,2351,11401,1717
306,2688,Tianjin University of Traditional Chinese Medicine / 天津中医药大学,,6494,2009,11401,1866
307,2694,Foshan University / 佛山科学技术学院,,5629,1984,5977,3275
308,2697,Liaoning Shihua University / 辽宁石油化工大学,,4940,2282,9110,2599
309,2705,Shandong University of Finance and Economics / 山东财政学院,,5259,3409,6743,2551
310,2720,Jishou University / 吉首大学,,4073,1932,10273,2551
311,2733,Shandong Jianzhu University / 山东建筑大学,,4488,4000,6285,2480
312,2738,Wuhan Polytechnic University / 武汉轻工大学,,6043,2007,11401,1947
313,2742,Nanjing Audit University / 南京审计大学,,4926,1854,7800,3150
314,2777,Shandong University of Traditional Chinese Medicine / 山东中医药大学,,9543,2014,8919,2815
315,2786,Hefei University / 合肥学院,,5341,2176,6827,3226
316,2794,Anhui University of Finance & Economics / 安徽财经大学,,5341,1983,7860,3177
317,2802,Shenyang University of Chemical Technology / 沈阳化工学院,,18132,3592,6355,2518
318,2812,Shenyang Jianzhu University / 沈阳建筑大学,,5926,2174,7660,3124
319,2817,(1) Nanchang Institute of Technology / 南昌理工学院,,7098,3036,5918,3004
320,2829,(1) Qingdao University of Technology / 青岛理工大学,,7568,2132,11401,2055
321,2844,Beijing Foreign Studies University / 北京外国语大学,,2793,835,7588,4269
322,2852,Chengdu University of Traditional Chinese Medicine / 成都中医药大学,,6187,1830,11401,2248
323,2859,University of Science and Technology Liaoning / 辽宁科技大学,,6811,3687,8426,2428
324,2872,Tianjin University of Technology & Education / 天津职业技术师范大学,,6784,2362,8442,2986
325,2875,Jilin Normal University / 吉林师范大学,,2371,1828,11401,2418
326,2877,North China University of Science & Technology / 华北理工大学,,7132,6559,7143,1882
327,2886,Henan Institute of Science and Technology / 河南科技学院,,6588,2481,10542,2428
328,2888,(1) Jiangxi University of Science & Technology / 江西理工大学,,7568,2376,11401,2022
329,2894,Hubei University of Medicine (Yunyang Medical College) / 湖北医药学院,,8333,4726,6749,2404
330,2898,Zhejiang Chinese Medical University / 浙江中医药大学,,5550,5873,7804,1995
331,2909,Anhui Polytechnic University (Anhui University of Technology & Science) / 安徽工程大学,,3316,4226,8028,2502
332,2919,Chengdu University / 成都大学,,4474,2044,8206,3332
333,2932,Fujian University of Traditional Chinese Medicine / 福建中医药大学,,8878,2010,11401,2260
334,2937,Yunnan Agricultural University / 云南农业大学,,5317,1895,11401,2404
335,2940,Jianghan University / 江汉大学,,3840,1910,11401,2449
336,2945,Taizhou University / 台州学院,,7395,2059,11401,2286
337,2981,(1) Xi’an University of Posts & Telecommunications / 西安邮电学院,,6043,5681,6590,2391
338,2983,Xi'An Polytechnic University / 西安工程大学,,5341,3241,8299,2899
339,2998,Inner Mongolia Normal University / 内蒙古师范大学,,4753,1662,9765,3414
340,3002,Dezhou University / 德州学院,,7938,2477,8049,3253
341,3007,(1) East China University of Technology / 东华理工大学,,10511,2893,11401,2012
342,3015,(1) Xi'An Shiyou University / 西安石油大学,,6072,4963,5218,2835
343,3023,Shanxi Agricultural University / 山西农业大学,,4916,2041,11401,2518
344,3024,Minnan Normal University / 闽南师范大学,,6279,4430,4945,3081
345,3037,(1) Chongqing University of Arts and Sciences (Western Chongqing University) / 重庆文理学院,,9520,2430,11401,2267
346,3044,Nanjing Xiaozhuang University / 南京晓庄学院,,3595,3084,9612,2858
347,3067,Shanghai Polytechnic University / 上海第二工业大学,,5607,6622,2942,2879
348,3084,Ningbo University of Technology / 宁波工程学院,,5211,7321,5405,2404
349,3091,Wuyi University / 五邑大学,,6811,2045,11401,2599
350,3092,(1) Xinjiang Medical University / 新疆医科大学,,10834,3078,11401,2093
351,3108,(1) Liaoning University of Technology / 辽宁工业大学,,8165,8563,6581,1966
352,3115,Shandong Jiaotong University / 山东交通学院,,5696,2456,8807,3414
353,3117,Nanyang Normal University / 南阳师范学院,,7395,3566,11401,2022
354,3126,Liaoning Technical University / 辽宁工程技术大学,,10753,2442,10875,2735
355,3138,Lishui University / 丽水学院,,7067,4010,5753,3310
356,3145,Shaoguan University / 韶关学院,,7067,2413,9034,3414
357,3148,Dalian Ocean University / 大连海洋大学,,6954,6147,6692,2563
358,3149,Luoyang Institute of Science & Technology / 洛阳理工学院,,6405,3237,8855,3098
359,3159,Minjiang University / 闽江学院,,5858,2490,11401,2542
360,3180,Wannan Medical College / 皖南医学院,,6987,2397,11401,2589
361,3186,Huanghe Science & Technology College / 黄河科技学院,,6531,2387,7738,3735
362,3191,Southwest Forestry University / 西南林业大学,,8653,4345,7948,2899
363,3196,Tibet University / 西藏大学,,9227,1872,11401,2835
364,3201,Inner Mongolia University for Nationalities / 内蒙古民族大学,,6751,2794,11401,2468
365,3215,Hunan University of Arts & Science (Changde University) / 湖南文理学院,,13365,2679,11401,2428
366,3248,Heilongjiang University of Chinese Medicine / 黑龙江中医药大学,,27537,2505,11401,2105
367,3257,Beihua University (Jilin Medical College) / 北华大学,,7624,2199,11401,2803
368,3284,Xuzhou Medical University / 徐州医科大学,,6141,2378,5612,4202
369,3297,(1) Hengyang Normal University / 衡阳师范学院,,16150,3821,8063,3150
370,3313,(3) Zhejiang University City College / 浙江大学城市学院,,8501,3618,8705,3253
371,3315,Henan University of Chinese Medicine / 河南中医药大学,,5330,2129,11401,3004
372,3322,Northwest University for Nationalities / 西北民族大学,,16215,2005,11401,2879
373,3326,Zhaoqing University / 肇庆学院,,5369,2450,10235,3446
374,3329,(1) Baoji University of Arts and Sciences / 宝鸡文理学院,,9779,4901,8333,2879
375,3333,"Anhui University of Chinese Medicine / 安徽中医药大学, Anhui Academy of Chinese Medicine / 安徽省中医药科学院",,6118,2238,11401,2943
376,3336,Shenyang University / 沈阳大学,,8188,2157,11401,2966
377,3343,Yunnan Minzu University / 云南民族大学,,10129,1740,11401,3177
378,3366,Xinjiang Normal University / 新疆师范大学,,6494,1873,11232,3332
379,3369,Changchun University of Chinese Medicine / 长春中医药大学,,7256,3165,9576,3332
380,3375,(1) Qilu University of Technology / 齐鲁工业大学,,8210,8185,3809,2879
381,3378,Jinzhou Medical University / 锦州医科大学 (Liaoning Medical University / 辽宁医学院),,8098,3162,11401,2589
382,3388,Hunan City University / 湖南城市学院,,6445,2763,11401,2794
383,3407,Northeast Electric Power University (Northeast Dianli University) / 东北电力大学,,7668,8865,6134,2449
384,3410,Beijing International Studies University / 北京第二外国语学院,,4550,1666,8049,4409
385,3411,Hebei Normal University of Science & Technology / 河北科技师范学院,,9251,2897,11401,2735
386,3416,Guilin Medical University / 桂林医学院,,4455,2878,11401,2835
387,3441,(1) Jiangsu University of Technology / 江苏理工学院,,8292,2519,11401,2943
388,3445,Gannan Normal University (South Jiangxi Normal University) / 赣南师范大学,,10579,3505,11401,2533
389,3446,Hainan Medical University / 海南医学院,,7983,1998,11401,3226
390,3453,Qinghai Normal University / 青海师范大学,,7205,1778,11401,3381
391,3467,Hunan Institute of Science & Technology / 湖南理工学院,,8878,2359,11401,3058
392,3474,Liaoning University of Traditional Chinese Medicine / 辽宁中医药大学,,7988,2556,11401,2986
393,3489,Huzhou University (Huzhou Teachers’ College) / 湖州师范学院,,5287,10203,6559,2230
394,3497,Jiaying University / 嘉应学院,,7521,2463,8223,4095
395,3504,Shenyang Pharmaceutical University / 沈阳药科大学,,6370,15440,7687,1111
396,3538,Henan University of Urban Construction (Pingdingshan Institute of Technology) / 河南城建学院,,8319,2423,11401,3150
397,3562,(1) Heilongjiang University of Science & Technology / 黑龙江科技大学,,9555,2962,11401,2943
398,3569,(1) Jiamusi University / 佳木斯大学,,17236,2803,11401,2879
399,3590,Shaanxi Sci-Tech University / 陕西理工学院,,6844,2320,11401,3310
400,3625,(1) Beijing University of Agriculture / 北京农学院,,6258,6659,8341,2966
401,3654,Quanzhou Normal University / 泉州师范学院,,5798,2334,11401,3446
402,3658,Guiyang Medical University / 贵阳医科大学,,5410,2050,5878,4768
403,3665,Neijiang Normal University / 内江师范学院,,6987,2784,11401,3226
404,3673,Weifang University / 潍坊学院,,7816,2392,11401,3414
405,3677,Hanshan Normal University / 韩山师范学院,,11725,2217,11401,3446
406,3681,Yibin University / 宜宾学院,,13484,2553,11401,3253
407,3681,(1) Zhejiang Wanli University / 浙江万里学院,,11810,3460,11401,2899
408,3690,Beijing Institute of Fashion Technology / 北京服装学院,,2182,2206,11401,3696
409,3692,Jilin Institute of Chemical Technology / 吉林化工学院,,7832,2411,11401,3446
410,3698,Chongqing University of Science & Technology / 重庆科技学院,,6663,6748,8194,3098
411,3702,Binzhou University / 滨州学院,,7768,3398,11401,3037
412,3712,Zhoukou Normal University / 周口师范学院,,9507,2643,11401,3332
413,3716,Huangshan University / 黄山学院,,4981,4285,11401,2794
414,3725,Beijing Institute of Graphic Communication / 北京印刷学院,,6663,1704,11401,3860
415,3738,Jining University / 济宁学院,,7484,3310,11401,3124
416,3793,Northwest University / 西北大学,,2918,982,1752,6033
417,3810,University of International Business & Economics / 对外经济贸易大学,,1974,734,4029,6033
418,3825,Shenyang Ligong University / 沈阳理工大学,,7719,3465,11401,3198
419,3830,Hexi University / 河西学院,,11223,2285,11401,3655
420,3832,Shanghai Dianji University / 上海电机学院,,4897,2938,7747,4479
421,3856,Beijing Sport University / 北京体育大学,,5226,1496,11401,4202
422,3858,Huaihua University / 怀化学院,,7025,2335,11401,3735
423,3870,Yan'An University / 延安大学,,4428,2992,11401,3556
424,3887,Yuncheng University / 运城学院,,6784,3026,11401,3522
425,3889,Huainan Normal University / 淮南师范学院,,7205,2459,11401,3735
426,3899,Air Force Engineering University / 空军工程大学,,14576,9140,11401,1746
427,3902,Huizhou University / 惠州学院,,4218,2021,11401,4029
428,3914,China University of Geoscience Beijing / 中国地质大学 (北京),,3750,1354,979,6033
429,3919,Jiangxi University of Traditional Chinese Medicine / 江西中医药大学,,86,5869,11401,3037
430,3920,Hebei GEO University / 河北地质大学,,7801,2531,11401,3735
431,3934,Tianjin University of Finance & Economics / 天津财经大学,,5574,1686,11401,4202
432,3946,Harbin University of Commerce / 哈尔滨商业大学,,9900,3940,11401,3198
433,3969,Huaiyin Institute of Technology / 淮阴工学院,,5858,2330,5700,5064
434,3975,Taishan University / 泰山学院,,17362,4629,11401,2879
435,4010,Changzhou Institute of Technology / 常州工学院,,7395,2716,11401,3816
436,4024,ZheJiang International Studies University / 浙江外国语学院,,5696,4024,10273,3925
437,4047,Taiyuan University of Science & Technology / 太原科技大学,,6588,15055,6597,2058
438,4063,Honghe University / 红河学院,,7318,2712,11401,3925
439,4078,Hunan University of Commerce / 湖南商学院,,7806,2870,11401,3860
440,4088,Beijing Wuzi University (Beijing Materials Institute) / 北京物资学院,,5888,2599,11401,4029
441,4095,Guangdong Medical University / 广东医科大学,,7025,10200,6440,3226
442,4098,Yunnan University of Traditional Chinese Medicine / 云南中医学院,,6007,3722,11401,3625
443,4129,Guangxi University of Science and Technology / 广西科技大学,,10520,2287,11401,4140
444,4145,Changchun University / 长春大学,,8246,4171,11401,3522
445,4149,Mianyang Teachers' College / 绵阳师范学院,,8465,2883,11401,3972
446,4149,Taiyuan Normal University / 太原师范学院,,7624,3425,11401,3779
447,4151,Hefei Normal University / 合肥师范学院,,7025,4863,11401,3310
448,4167,Fuyang Normal University / 阜阳师范学院,,7287,2375,11401,4202
449,4167,Harbin University / 哈尔滨学院,,8333,2645,11401,4095
450,4171,Hebei University of Economics & Business / 河北经贸大学,,4525,1819,11401,4479
451,4232,Heze University / 菏泽学院,,8021,4572,11401,3522
452,4237,Anshan Normal University / 鞍山师范学院,,13612,2711,11401,4095
453,4254,Zhengzhou University of Aeronautics / 郑州航空工业管理学院,,6072,10801,8476,3004
454,4263,Qinghai Nationalities University / 青海民族大学,,7395,2341,11401,4330
455,4271,Henan University of Economics and Law (Institute of Finance & Economics) / 河南财经政法大学,,6007,3778,11401,3860
456,4275,China University of Mining & Technology Beijing / 中国矿业大学(北京),,5410,1645,2716,6033
457,4302,Wuhan Donghu University / 武汉东湖学院,,9590,7165,11401,2899
458,4321,Zunyi Medical University / 遵义医学院,,4465,3231,9975,4666
459,4361,Guangzhou Medical University / 广州医科大学,,8429,9195,2820,4330
460,4365,Yulin Normal University / 玉林师范学院,,10888,5570,11401,3381
461,4370,Xinjiang Agriculture University / 新疆农业大学,,5008,1924,11401,4666
462,4406,(1) Shenzhen Institute of Information Technology / 深圳信息职业技术学院,,7205,4119,11401,3925
463,4429,Zhejiang A & F University / 浙江农林大学,,3708,1685,4432,6033
464,4435,Guangxi University of Finance & Economics / 广西财经学院,,10941,2833,11401,4330
465,4437,Bengbu Medical College / 蚌埠医学院,,6559,2295,11401,4566
466,4460,Southwest University of Political Science and Law / 西南政法大学,,4608,1607,11401,4908
467,4476,Anhui Jianzhu University / 安徽建筑大学,,6187,6130,11401,3482
468,4487,(3) University of International Business and Economics School of International Education/ 对外经济贸易大学国际学院 / 对外经济贸易大学,,14970,11406,11401,2100
469,4493,Hunan First Normal University / 湖南第一师范,,8003,3745,11401,4140
470,4529,Changchun Institute of Technology / 长春工程学院,,8061,2229,11401,4666
471,4563,Huaiyin Normal University / 淮阴师范学院,,5053,1874,4610,6033
472,4577,Yunnan University of Finance & Economics / 云南财经大学,,4630,15437,6242,2858
473,4582,Lingnan Normal University / 岭南师范学院,,11011,7552,11401,3198
474,4596,Tonghua Normal University / 通化师范学院,,8496,3452,11401,4330
475,4662,Shenyang Institute of Engineering / 沈阳工程学院,,8483,3961,11401,4269
476,4677,Taishan Medical University / 泰山医学院,,9220,2620,11401,4666
